Birth_Year,Gender,Ethnicity,Race,Neighborhood,High_School_District
2002,Female,MEXICAN,WHITE,SOUTH END,Zone 4
2002,Female,HISPANIC ORIGIN,WHITE,SOUTH END,Zone 4
2002,Male,PUERTO RICAN,WHITE,SOUTH END,Zone 4
2002,Female,PUERTO RICAN,WHITE,SOUTH END,Zone 4
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,NON_HISPANIC,BLACK,BEHIND THE ROCKS,Zone 3
2002,Female,NON_HISPANIC,BLACK,BARRY SQUARE,Zone 4
2002,Male,NON_HISPANIC,WHITE,SOUTH END,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,HISPANIC ORIGIN,WHITE,SOUTH END,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,NON_HISPANIC,BLACK,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,HISPANIC,BEHIND THE ROCKS,Zone 3
2002,Female,HISPANIC ORIGIN,OTHER RACES,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,SOUTH END,Zone 4
2002,Female,PUERTO RICAN,WHITE,SOUTH END,Zone 4
2002,Female,MEXICAN,AMERICAN INDIAN,SOUTH END,Zone 4
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,HISPANIC ORIGIN IDENTITY NOT STATED,OTHER ASIAN,BARRY SQUARE,Zone 4
2002,Male,HISPANIC ORIGIN IDENTITY NOT STATED,WHITE,BARRY SQUARE,Zone 4
2002,Male,NON_HISPANIC,BLACK,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,SOUTH END,Zone 4
2002,Male,PUERTO RICAN,WHITE,SOUTH END,Zone 4
2002,Male,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Female,HISPANIC ORIGIN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,SOUTH END,Zone 4
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Male,NON_HISPANIC,OTHER ASIAN,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,NON_HISPANIC,BLACK,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,HISPANIC ORIGIN,WHITE,BARRY SQUARE,Zone 4
2002,Female,HISPANIC ORIGIN,WHITE,BARRY SQUARE,Zone 4
2002,Male,NON_HISPANIC,BLACK,BEHIND THE ROCKS,Zone 3
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,NON_HISPANIC,WHITE,BARRY SQUARE,Zone 4
2002,Male,HISPANIC ORIGIN,WHITE,BARRY SQUARE,Zone 4
2002,Female,NON_HISPANIC,BLACK,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,NON_HISPANIC,OTHER ASIAN,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,NON_HISPANIC,BLACK,BEHIND THE ROCKS,Zone 3
2002,Female,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Male,NON_HISPANIC,BLACK,BARRY SQUARE,Zone 4
2002,Male,NON_HISPANIC,BLACK,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Male,NON_HISPANIC,BLACK,BEHIND THE ROCKS,Zone 3
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,NON_HISPANIC,OTHER ASIAN,BEHIND THE ROCKS,Zone 3
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,MEXICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,NON_HISPANIC,WHITE,BARRY SQUARE,Zone 4
2002,Male,NON_HISPANIC,WHITE,BARRY SQUARE,Zone 4
2002,Female,NON_HISPANIC,WHITE,BARRY SQUARE,Zone 4
2002,Male,NON_HISPANIC,BLACK,BEHIND THE ROCKS,Zone 3
2002,Female,NON_HISPANIC,WHITE,BARRY SQUARE,Zone 4
2002,Male,HISPANIC ORIGIN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,HISPANIC ORIGIN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Female,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,HISPANIC ORIGIN,BLACK,BARRY SQUARE,Zone 4
2002,Male,NON_HISPANIC,BLACK,BARRY SQUARE,Zone 4
2002,Female,NON_HISPANIC,WHITE,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 3
2002,Female,NON_HISPANIC,BLACK,BEHIND THE ROCKS,Zone 3
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,MEXICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,HISPANIC ORIGIN,BLACK,BARRY SQUARE,Zone 4
2002,Male,HISPANIC ORIGIN,BLACK,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,HISPANIC ORIGIN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,HISPANIC ORIGIN,WHITE,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,NON_HISPANIC,WHITE,BEHIND THE ROCKS,Zone 3
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,NON_HISPANIC,BLACK,BEHIND THE ROCKS,Zone 3
2002,Female,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Female,NON_HISPANIC,BLACK,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 3
2002,Male,NON_HISPANIC,BLACK,BARRY SQUARE,Zone 3
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 3
2002,Female,NON_HISPANIC,BLACK,BARRY SQUARE,Zone 4
2002,Male,MEXICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,NON_HISPANIC,WHITE,BARRY SQUARE,Zone 4
2002,Male,NON_HISPANIC,BLACK,BARRY SQUARE,Zone 4
2002,Female,NON_HISPANIC,WHITE,BARRY SQUARE,Zone 4
2002,Male,NON_HISPANIC,WHITE,BARRY SQUARE,Zone 4
2002,Female,NON_HISPANIC,WHITE,BARRY SQUARE,Zone 4
2002,Male,NON_HISPANIC,BLACK,BARRY SQUARE,Zone 4
2002,Male,HISPANIC ORIGIN IDENTITY NOT STATED,OTHER RACES,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,NON_HISPANIC,BLACK,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,MEXICAN,WHITE,PARKVILLE,Zone 3
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,NON_HISPANIC,WHITE,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,NON_HISPANIC,BLACK,PARKVILLE,Zone 3
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,NON_HISPANIC,WHITE,BARRY SQUARE,Zone 4
2002,Female,HISPANIC ORIGIN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,NON_HISPANIC,BLACK,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,HISPANIC ORIGIN,BLACK,BARRY SQUARE,Zone 4
2002,Male,NON_HISPANIC,BLACK,BEHIND THE ROCKS,Zone 3
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,NON_HISPANIC,WHITE,BARRY SQUARE,Zone 4
2002,Female,NON_HISPANIC,BLACK,BEHIND THE ROCKS,Zone 3
2002,Female,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,NON_HISPANIC,WHITE,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,NON_HISPANIC,BLACK,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,HISPANIC ORIGIN,WHITE,SOUTH MEADOWS,Zone 4
2002,Male,NON_HISPANIC,WHITE,BEHIND THE ROCKS,Zone 3
2002,Female,PUERTO RICAN,WHITE,PARKVILLE,Zone 3
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,NON_HISPANIC,BLACK,BEHIND THE ROCKS,Zone 3
2002,Female,NON_HISPANIC,OTHER RACES,BEHIND THE ROCKS,Zone 3
2002,Male,NON_HISPANIC,BLACK,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,HISPANIC ORIGIN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Female,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Female,NON_HISPANIC,WHITE,BEHIND THE ROCKS,Zone 3
2002,Male,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Female,NON_HISPANIC,WHITE,BEHIND THE ROCKS,Zone 3
2002,Male,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Female,NON_HISPANIC,BLACK,BEHIND THE ROCKS,Zone 3
2002,Female,CUBAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Female,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Female,NON_HISPANIC,BLACK,BEHIND THE ROCKS,Zone 3
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,NON_HISPANIC,BLACK,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Female,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Male,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Female,NON_HISPANIC,BLACK,BEHIND THE ROCKS,Zone 3
2002,Male,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Male,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,NON_HISPANIC,BLACK,BEHIND THE ROCKS,Zone 3
2002,Male,NON_HISPANIC,WHITE,BARRY SQUARE,Zone 4
2002,Male,HISPANIC ORIGIN,WHITE,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Female,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Male,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Female,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,NON_HISPANIC,WHITE,BARRY SQUARE,Zone 4
2002,Male,NON_HISPANIC,BLACK,BEHIND THE ROCKS,Zone 3
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,NON_HISPANIC,BLACK,BEHIND THE ROCKS,Zone 3
2002,Male,NON_HISPANIC,BLACK,BEHIND THE ROCKS,Zone 3
2002,Male,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Male,NON_HISPANIC,BLACK,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,HISPANIC,BARRY SQUARE,Zone 4
2002,Female,MEXICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,NON_HISPANIC,OTHER ASIAN,BEHIND THE ROCKS,Zone 3
2002,Female,HISPANIC ORIGIN,WHITE,BARRY SQUARE,Zone 4
2002,Male,HISPANIC ORIGIN,WHITE,BARRY SQUARE,Zone 4
2002,Female,HISPANIC ORIGIN,WHITE,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,NON_HISPANIC,NOT REPORTED,BEHIND THE ROCKS,Zone 3
2002,Male,NON_HISPANIC,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,PARKVILLE,Zone 3
2002,Male,PUERTO RICAN,WHITE,PARKVILLE,Zone 3
2002,Male,NON_HISPANIC,WHITE,BEHIND THE ROCKS,Zone 3
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,MEXICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,HISPANIC ORIGIN IDENTITY NOT STATED,WHITE,BARRY SQUARE,Zone 4
2002,Male,NON_HISPANIC,BLACK,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Female,NON_HISPANIC,WHITE,BEHIND THE ROCKS,Zone 3
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,NON_HISPANIC,BLACK,BARRY SQUARE,Zone 4
2002,Female,HISPANIC ORIGIN IDENTITY NOT STATED,OTHER RACES,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,NON_HISPANIC,BLACK,BEHIND THE ROCKS,Zone 3
2002,Female,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Female,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Female,HISPANIC ORIGIN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Female,NON_HISPANIC,WHITE,BEHIND THE ROCKS,Zone 3
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Male,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Female,NON_HISPANIC,BLACK,BEHIND THE ROCKS,Zone 3
2002,Male,HISPANIC ORIGIN,OTHER ASIAN,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Female,PUERTO RICAN,WHITE,SOUTH GREEN,Zone 4
2002,Female,PUERTO RICAN,WHITE,SOUTH GREEN,Zone 4
2002,Female,NON_HISPANIC,WHITE,SOUTH GREEN,Zone 4
2002,Female,NON_HISPANIC,AMERICAN INDIAN,SOUTH GREEN,Zone 4
2002,Female,NON_HISPANIC,BLACK,SOUTH GREEN,Zone 4
2002,Male,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Male,PUERTO RICAN,WHITE,SHELDON-CHARTER OAK,Zone 4
2002,Female,NON_HISPANIC,WHITE,BEHIND THE ROCKS,Zone 3
2002,Female,NON_HISPANIC,BLACK,SHELDON-CHARTER OAK,Zone 4
2002,Female,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Male,NON_HISPANIC,BLACK,BARRY SQUARE,Zone 3
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 3
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 3
2002,Male,HISPANIC ORIGIN,BLACK,BARRY SQUARE,Zone 3
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 4
2002,Male,NON_HISPANIC,BLACK,BARRY SQUARE,Zone 4
2002,Male,NON_HISPANIC,WHITE,SOUTH GREEN,Zone 4
2002,Female,NON_HISPANIC,BLACK,SHELDON-CHARTER OAK,Zone 4
2002,Male,NON_HISPANIC,WHITE,SOUTH GREEN,Zone 4
2002,Male,PUERTO RICAN,WHITE,SOUTH GREEN,Zone 4
2002,Female,PUERTO RICAN,WHITE,SHELDON-CHARTER OAK,Zone 4
2002,Male,NON_HISPANIC,BLACK,SOUTH GREEN,Zone 4
2002,Female,HISPANIC ORIGIN,BLACK,SHELDON-CHARTER OAK,Zone 4
2002,Female,NON_HISPANIC,BLACK,SOUTH GREEN,Zone 4
2002,Female,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Male,NON_HISPANIC,BLACK,BEHIND THE ROCKS,Zone 3
2002,Male,NON_HISPANIC,OTHER ASIAN,SOUTH GREEN,Zone 4
2002,Female,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Male,PUERTO RICAN,WHITE,SOUTH GREEN,Zone 4
2002,Female,PUERTO RICAN,WHITE,SOUTH GREEN,Zone 4
2002,Female,NON_HISPANIC,BLACK,SOUTH GREEN,Zone 4
2002,Male,PUERTO RICAN,WHITE,SOUTH GREEN,Zone 4
2002,Female,PUERTO RICAN,NOT REPORTED,BEHIND THE ROCKS,Zone 3
2002,Female,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Female,PUERTO RICAN,WHITE,SOUTH GREEN,Zone 4
2002,Female,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Male,NON_HISPANIC,BLACK,SHELDON-CHARTER OAK,Zone 4
2002,Male,NON_HISPANIC,WHITE,BARRY SQUARE,Zone 3
2002,Male,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Female,NON_HISPANIC,WHITE,BARRY SQUARE,Zone 3
2002,Male,NON_HISPANIC,OTHER RACES,BEHIND THE ROCKS,Zone 3
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 3
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 3
2002,Male,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Male,NON_HISPANIC,BLACK,BARRY SQUARE,Zone 3
2002,Male,PUERTO RICAN,WHITE,FROG HOLLOW,Zone 3
2002,Female,HISPANIC ORIGIN IDENTITY NOT STATED,WHITE,BARRY SQUARE,Zone 3
2002,Female,HISPANIC ORIGIN,WHITE,BARRY SQUARE,Zone 3
2002,Female,NON_HISPANIC,BLACK,BARRY SQUARE,Zone 3
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 3
2002,Male,PUERTO RICAN,WHITE,SOUTH GREEN,Zone 4
2002,Female,HISPANIC ORIGIN,BLACK,BARRY SQUARE,Zone 3
2002,Female,HISPANIC ORIGIN,WHITE,BARRY SQUARE,Zone 3
2002,Female,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 3
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 3
2002,Female,HISPANIC ORIGIN IDENTITY NOT STATED,WHITE,BARRY SQUARE,Zone 3
2002,Male,PUERTO RICAN,WHITE,PARKVILLE,Zone 3
2002,Female,HISPANIC ORIGIN IDENTITY NOT STATED,BLACK,SHELDON-CHARTER OAK,Zone 4
2002,Female,HISPANIC ORIGIN,NOT REPORTED,BEHIND THE ROCKS,Zone 3
2002,Male,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Male,PUERTO RICAN,WHITE,SOUTH GREEN,Zone 4
2002,Female,PUERTO RICAN,WHITE,SOUTH GREEN,Zone 4
2002,Female,NON_HISPANIC,BLACK,BEHIND THE ROCKS,Zone 3
2002,Female,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 3
2002,Male,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Male,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Male,NON_HISPANIC,WHITE,BARRY SQUARE,Zone 3
2002,Female,NON_HISPANIC,WHITE,BARRY SQUARE,Zone 3
2002,Male,NON_HISPANIC,BLACK,BEHIND THE ROCKS,Zone 3
2002,Female,NON_HISPANIC,WHITE,BARRY SQUARE,Zone 3
2002,Male,NON_HISPANIC,WHITE,BARRY SQUARE,Zone 3
2002,Male,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Male,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Female,NON_HISPANIC,WHITE,BARRY SQUARE,Zone 3
2002,Female,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Male,PUERTO RICAN,WHITE,FROG HOLLOW,Zone 3
2002,Male,PUERTO RICAN,WHITE,FROG HOLLOW,Zone 3
2002,Male,PUERTO RICAN,WHITE,FROG HOLLOW,Zone 3
2002,Female,NON_HISPANIC,BLACK,BEHIND THE ROCKS,Zone 3
2002,Male,PUERTO RICAN,WHITE,FROG HOLLOW,Zone 3
2002,Female,PUERTO RICAN,WHITE,BEHIND THE ROCKS,Zone 3
2002,Male,HISPANIC ORIGIN,WHITE,FROG HOLLOW,Zone 3
2002,Male,PUERTO RICAN,WHITE,FROG HOLLOW,Zone 3
2002,Female,NON_HISPANIC,WHITE,SOUTH GREEN,Zone 4
2002,Female,NON_HISPANIC,BLACK,BARRY SQUARE,Zone 3
2002,Male,PUERTO RICAN,WHITE,BARRY SQUARE,Zone 3
2002,Female,MEXICAN,WHITE,PARKVILLE,Zone 3
2002,Female,MEXICAN,WHITE,PARKVILLE,Zone 3
2002,Female,NON_HISPANIC,OTHER ASIAN,PARKVILLE,Zone 3
2002,Male,PUERTO RICAN,WHITE,PARKVILLE,Zone 3
2002,Female,PUERTO RICAN,WHITE,PARKVILLE,Zone 3
2002,Male,HISPANIC ORIGIN,WHITE,PARKVILLE,Zone 3
2002,Female,HISPANIC ORIGIN,WHITE,FROG HOLLOW,Zone 3
2002,Male,NON_HISPANIC,WHITE,SOUTH GREEN,Zone 4
2002,Female,PUERTO RICAN,WHITE,FROG HOLLOW,Zone 3
2002,Female,HISPANIC ORIGIN IDENTITY NOT STATED,BLACK,PARKVILLE,Zone 3
2002,Female,NON_HISPANIC,OTHER RACES,FROG HOLLOW,Zone 3
